Character,Rarity,SkillId,Skill Name,Skill Level,SP Cost,Initial SP,Skill Duration,Charging Type,Skill Description,o,o,o
,,,,2,39,12,15,,"Immediately obtain {{blackd_s_2[once].cost}:.0f} cost. Gradually obtain {{blackd_s_2[period].trig_cnt}:.0f} cost while the skill is active, additionally Defense power +{{blackd_s_2[period].def}:.0%}",,,
,,,,3,38,12,15,,"Immediately obtain {{blackd_s_2[once].cost}:.0f} cost. Gradually obtain {{blackd_s_2[period].trig_cnt}:.0f} cost while the skill is active, additionally Defense power +{{blackd_s_2[period].def}:.0%}",,,
,,,,4,37,13,15,,"Immediately obtain {{blackd_s_2[once].cost}:.0f} cost. Gradually obtain {{blackd_s_2[period].trig_cnt}:.0f} cost while the skill is active, additionally Defense power +{{blackd_s_2[period].def}:.0%}",,,
,,,,5,36,13,15,,"Immediately obtain {{blackd_s_2[once].cost}:.0f} cost. Gradually obtain {{blackd_s_2[period].trig_cnt}:.0f} cost while the skill is active, additionally Defense power +{{blackd_s_2[period].def}:.0%}",,,
,,,,6,35,13,15,,"Immediately obtain {{blackd_s_2[once].cost}:.0f} cost. Gradually obtain {{blackd_s_2[period].trig_cnt}:.0f} cost while the skill is active, additionally Defense power +{{blackd_s_2[period].def}:.0%}",,,
,,,,7,34,14,15,,"Immediately obtain {{blackd_s_2[once].cost}:.0f} cost. Gradually obtain {{blackd_s_2[period].trig_cnt}:.0f} cost while the skill is active, additionally Defense power +{{blackd_s_2[period].def}:.0%}",,,
,,,,8,33,15,15,,"Immediately obtain {{blackd_s_2[once].cost}:.0f} cost. Gradually obtain {{blackd_s_2[period].trig_cnt}:.0f} cost while the skill is active, additionally Defense power +{{blackd_s_2[period].def}:.0%}",,,
,,,,9,32,16,15,,"Immediately obtain {{blackd_s_2[once].cost}:.0f} cost. Gradually obtain {{blackd_s_2[period].trig_cnt}:.0f} cost while the skill is active, additionally Defense power +{{blackd_s_2[period].def}:.0%}",,,
,,,,10,30,17,15,,"Immediately obtain {{blackd_s_2[once].cost}:.0f} cost. Gradually obtain {{blackd_s_2[period].trig_cnt}:.0f} cost while the skill is active, additionally Defense power +{{blackd_s_2[period].def}:.0%}",,,
Scavenger,4,skcom_charge_cost[2],Assault Order·Type β,1,39,8,0,Regen over time,Immediately obtain {{cost}:.0f} cost,,,
,,,,2,38,8,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,3,37,8,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,4,36,9,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,5,35,9,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,6,34,9,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,7,33,10,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,8,32,11,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,9,31,12,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,10,30,13,0,,Immediately obtain {{cost}:.0f} cost,,,
Scavenger,4,skchr_scave_2,Assault Order·Attack,1,40,13,15,Regen over time,Immediately obtain {{cost}:.0f} cost. Attack power +{{atk}:.0%},,,
,,,,2,39,13,15,,Immediately obtain {{cost}:.0f} cost. Attack power +{{atk}:.0%},,,
,,,,3,38,13,15,,Immediately obtain {{cost}:.0f} cost. Attack power +{{atk}:.0%},,,
,,,,4,37,14,15,,Immediately obtain {{cost}:.0f} cost. Attack power +{{atk}:.0%},,,
,,,,5,36,14,15,,Immediately obtain {{cost}:.0f} cost. Attack power +{{atk}:.0%},,,
,,,,6,35,14,15,,Immediately obtain {{cost}:.0f} cost. Attack power +{{atk}:.0%},,,
,,,,7,34,15,15,,Immediately obtain {{cost}:.0f} cost. Attack power +{{atk}:.0%},,,
,,,,8,33,16,15,,Immediately obtain {{cost}:.0f} cost. Attack power +{{atk}:.0%},,,
,,,,9,32,17,15,,Immediately obtain {{cost}:.0f} cost. Attack power +{{atk}:.0%},,,
,,,,10,30,18,15,,Immediately obtain {{cost}:.0f} cost. Attack power +{{atk}:.0%},,,
Vigna,4,skchr_vigna_1,Attack Strengthening·Type β,1,40,0,25,Regen over time,Attack power +{{atk}:.0%},,,
,,,,2,40,0,25,,Attack power +{{atk}:.0%},,,
,,,,3,40,0,25,,Attack power +{{atk}:.0%},,,
,,,,4,37,0,25,,Attack power +{{atk}:.0%},,,
,,,,5,37,0,25,,Attack power +{{atk}:.0%},,,
,,,,6,37,0,25,,Attack power +{{atk}:.0%},,,
,,,,7,37,5,25,,Attack power +{{atk}:.0%},,,
,,,,8,37,5,25,,Attack power +{{atk}:.0%},,,
,,,,9,37,5,25,,Attack power +{{atk}:.0%},,,
,,,,10,35,10,25,,Attack power +{{atk}:.0%},,,
Vigna,4,skchr_vigna_2,Hammer-on,1,35,0,20,Regen over time,"Slightly increase attack interval, Attack power +{{atk}:.0%}",,,
,,,,2,35,0,20,,"Slightly increase attack interval, Attack power +{{atk}:.0%}",,,
,,,,3,35,0,20,,"Slightly increase attack interval, Attack power +{{atk}:.0%}",,,
,,,,4,32,0,22,,"Slightly increase attack interval, Attack power +{{atk}:.0%}",,,
,,,,5,32,0,22,,"Slightly increase attack interval, Attack power +{{atk}:.0%}",,,
,,,,6,32,0,22,,"Slightly increase attack interval, Attack power +{{atk}:.0%}",,,
,,,,7,28,5,25,,"Slightly increase attack interval, Attack power +{{atk}:.0%}",,,
,,,,8,27,5,26,,"Slightly increase attack interval, Attack power +{{atk}:.0%}",,,
,,,,9,26,5,27,,"Slightly increase attack interval, Attack power +{{atk}:.0%}",,,
,,,,10,25,10,30,,"Slightly increase attack interval, Attack power +{{atk}:.0%}",,,
зима,5,skcom_charge_cost[3],Assault Order·Type γ,1,44,10,0,Regen over time,Immediately obtain {{cost}:.0f} cost,,,
,,,,2,43,10,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,3,42,10,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,4,41,12,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,5,40,12,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,6,39,12,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,7,38,14,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,8,37,16,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,9,36,18,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,10,35,20,0,,Immediately obtain {{cost}:.0f} cost,,,
зима,5,skchr_headbr_2,Roar of Ursus,1,45,10,10,Regen over time,"Gradually obtain {{value}:.0f} cost while the skill is active. Increase Attack power and Defense power of all Vanguards by +{{atk}:.0%}, additionally obtain 1 cost when killing an enemy",,,
,,,,2,44,10,10,,"Gradually obtain {{value}:.0f} cost while the skill is active. Increase Attack power and Defense power of all Vanguards by +{{atk}:.0%}, additionally obtain 1 cost when killing an enemy",,,
,,,,3,43,10,10,,"Gradually obtain {{value}:.0f} cost while the skill is active. Increase Attack power and Defense power of all Vanguards by +{{atk}:.0%}, additionally obtain 1 cost when killing an enemy",,,
,,,,4,42,12,10,,"Gradually obtain {{value}:.0f} cost while the skill is active. Increase Attack power and Defense power of all Vanguards by +{{atk}:.0%}, additionally obtain 1 cost when killing an enemy",,,
,,,,5,41,12,10,,"Gradually obtain {{value}:.0f} cost while the skill is active. Increase Attack power and Defense power of all Vanguards by +{{atk}:.0%}, additionally obtain 1 cost when killing an enemy",,,
,,,,6,40,12,10,,"Gradually obtain {{value}:.0f} cost while the skill is active. Increase Attack power and Defense power of all Vanguards by +{{atk}:.0%}, additionally obtain 1 cost when killing an enemy",,,
,,,,7,39,14,10,,"Gradually obtain {{value}:.0f} cost while the skill is active. Increase Attack power and Defense power of all Vanguards by +{{atk}:.0%}, additionally obtain 1 cost when killing an enemy",,,
,,,,8,38,16,10,,"Gradually obtain {{value}:.0f} cost while the skill is active. Increase Attack power and Defense power of all Vanguards by +{{atk}:.0%}, additionally obtain 1 cost when killing an enemy",,,
,,,,9,37,18,10,,"Gradually obtain {{value}:.0f} cost while the skill is active. Increase Attack power and Defense power of all Vanguards by +{{atk}:.0%}, additionally obtain 1 cost when killing an enemy",,,
,,,,10,35,20,10,,"Gradually obtain {{value}:.0f} cost while the skill is active. Increase Attack power and Defense power of all Vanguards by +{{atk}:.0%}, additionally obtain 1 cost when killing an enemy",,,
Texas,5,skcom_charge_cost[3],Assault Order·Type γ,1,44,10,0,Regen over time,Immediately obtain {{cost}:.0f} cost,,,
,,,,2,43,10,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,3,42,10,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,4,41,12,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,5,40,12,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,6,39,12,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,7,38,14,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,8,37,16,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,9,36,18,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,10,35,20,0,,Immediately obtain {{cost}:.0f} cost,,,
Texas,5,skchr_texas_2,Sword Rain,1,40,20,0,Regen over time,Immediately obtain {{cost}:.0f} cost. Deal {{atk_scale}:.0%} magical damage twice to all nearby enemies and stun them for {{stun}:.0f} seconds,,,
,,,,2,40,21,0,,Immediately obtain {{cost}:.0f} cost. Deal {{atk_scale}:.0%} magical damage twice to all nearby enemies and stun them for {{stun}:.0f} seconds,,,
,,,,3,40,22,0,,Immediately obtain {{cost}:.0f} cost. Deal {{atk_scale}:.0%} magical damage twice to all nearby enemies and stun them for {{stun}:.0f} seconds,,,
,,,,4,40,23,0,,Immediately obtain {{cost}:.0f} cost. Deal {{atk_scale}:.0%} magical damage twice to all nearby enemies and stun them for {{stun}:.0f} seconds,,,
,,,,5,40,24,0,,Immediately obtain {{cost}:.0f} cost. Deal {{atk_scale}:.0%} magical damage twice to all nearby enemies and stun them for {{stun}:.0f} seconds,,,
,,,,6,40,25,0,,Immediately obtain {{cost}:.0f} cost. Deal {{atk_scale}:.0%} magical damage twice to all nearby enemies and stun them for {{stun}:.0f} seconds,,,
,,,,7,40,26,0,,Immediately obtain {{cost}:.0f} cost. Deal {{atk_scale}:.0%} magical damage twice to all nearby enemies and stun them for {{stun}:.0f} seconds,,,
,,,,8,40,27,0,,Immediately obtain {{cost}:.0f} cost. Deal {{atk_scale}:.0%} magical damage twice to all nearby enemies and stun them for {{stun}:.0f} seconds,,,
,,,,9,40,28,0,,Immediately obtain {{cost}:.0f} cost. Deal {{atk_scale}:.0%} magical damage twice to all nearby enemies and stun them for {{stun}:.0f} seconds,,,
,,,,10,40,30,0,,Immediately obtain {{cost}:.0f} cost. Deal {{atk_scale}:.0%} magical damage twice to all nearby enemies and stun them for {{stun}:.0f} seconds,,,
Siege,6,skcom_charge_cost[3],Assault Order·Type γ,1,44,10,0,Regen over time,Immediately obtain {{cost}:.0f} cost,,,
,,,,2,43,10,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,3,42,10,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,4,41,12,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,5,40,12,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,6,39,12,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,7,38,14,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,8,37,16,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,9,36,18,0,,Immediately obtain {{cost}:.0f} cost,,,
,,,,10,35,20,0,,Immediately obtain {{cost}:.0f} cost,,,
Siege,6,skchr_siege_2,Leaping Hammer,1,12,0,0,Regen over time,"The next attack deals {{atk_scale}:.0%} physical damage to all adjacent enemies. Additionally, obtain {{cost}:.0f} cost. Can hold {{ct}:.0f} charge(s)",,,
,,,,2,12,0,0,,"The next attack deals {{atk_scale}:.0%} physical damage to all adjacent enemies. Additionally, obtain {{cost}:.0f} cost. Can hold {{ct}:.0f} charge(s)",,,
,,,,3,12,0,0,,"The next attack deals {{atk_scale}:.0%} physical damage to all adjacent enemies. Additionally, obtain {{cost}:.0f} cost. Can hold {{ct}:.0f} charge(s)",,,
,,,,4,11,3,0,,"The next attack deals {{atk_scale}:.0%} physical damage to all adjacent enemies. Additionally, obtain {{cost}:.0f} cost. Can hold {{ct}:.0f} charge(s)",,,
,,,,5,11,3,0,,"The next attack deals {{atk_scale}:.0%} physical damage to all adjacent enemies. Additionally, obtain {{cost}:.0f} cost. Can hold {{ct}:.0f} charge(s)",,,
,,,,6,11,3,0,,"The next attack deals {{atk_scale}:.0%} physical damage to all adjacent enemies. Additionally, obtain {{cost}:.0f} cost. Can hold {{ct}:.0f} charge(s)",,,
,,,,7,11,6,0,,"The next attack deals {{atk_scale}:.0%} physical damage to all adjacent enemies. Additionally, obtain {{cost}:.0f} cost. Can hold {{ct}:.0f} charge(s)",,,
,,,,8,10,7,0,,"The next attack deals {{atk_scale}:.0%} physical damage to all adjacent enemies. Additionally, obtain {{cost}:.0f} cost. Can hold {{ct}:.0f} charge(s)",,,
,,,,9,10,8,0,,"The next attack deals {{atk_scale}:.0%} physical damage to all adjacent enemies. Additionally, obtain {{cost}:.0f} cost. Can hold {{ct}:.0f} charge(s)",,,
,,,,10,10,10,0,,"The next attack deals {{atk_scale}:.0%} physical damage to all adjacent enemies. Additionally, obtain {{cost}:.0f} cost. Can hold {{ct}:.0f} charge(s)",,,
Siege,6,skchr_siege_3,Skull Crusher,1,30,0,15,Regen over time,"Increase attack interval, every attack deals {{attack@atk_scale}:.0%} damage and has {{attack@buff_prob}:.0%} chance to stun the target for {attack@stun} seconds",,,
,,,,2,30,0,16,,"Increase attack interval, every attack deals {{attack@atk_scale}:.0%} damage and has {{attack@buff_prob}:.0%} chance to stun the target for {attack@stun} seconds",,,
,,,,3,30,0,17,,"Increase attack interval, every attack deals {{attack@atk_scale}:.0%} damage and has {{attack@buff_prob}:.0%} chance to stun the target for {attack@stun} seconds",,,
,,,,4,30,5,18,,"Increase attack interval, every attack deals {{attack@atk_scale}:.0%} damage and has {{attack@buff_prob}:.0%} chance to stun the target for {attack@stun} seconds",,,
,,,,5,30,5,19,,"Increase attack interval, every attack deals {{attack@atk_scale}:.0%} damage and has {{attack@buff_prob}:.0%} chance to stun the target for {attack@stun} seconds",,,
,,,,6,30,5,20,,"Increase attack interval, every attack deals {{attack@atk_scale}:.0%} damage and has {{attack@buff_prob}:.0%} chance to stun the target for {attack@stun} seconds",,,
,,,,7,30,10,21,,"Increase attack interval, every attack deals {{attack@atk_scale}:.0%} damage and has {{attack@buff_prob}:.0%} chance to stun the target for {attack@stun} seconds",,,
,,,,8,30,15,22,,"Increase attack interval, every attack deals {{attack@atk_scale}:.0%} damage and has {{attack@buff_prob}:.0%} chance to stun the target for {attack@stun} seconds",,,
,,,,9,30,20,23,,"Increase attack interval, every attack deals {{attack@atk_scale}:.0%} damage and has {{attack@buff_prob}:.0%} chance to stun the target for {attack@stun} seconds",,,
,,,,10,30,25,25,,"Increase attack interval, every attack deals {{attack@atk_scale}:.0%} damage and has {{attack@buff_prob}:.0%} chance to stun the target for {attack@stun} seconds",,,
Grani,5,skcom_def_up[3],Defense Strengthening·Type γ,1,,,,,Defense power {{def}:.0%},,,
,,,,2,,,,,Defense power {{def}:.0%},,,
,,,,3,,,,,Defense power {{def}:.0%},,,
,,,,4,,,,,Defense power {{def}:.0%},,,
,,,,5,,,,,Defense power {{def}:.0%},,,
,,,,6,,,,,Defense power {{def}:.0%},,,
,,,,7,,,,,Defense power {{def}:.0%},,,
,,,,8,,,,,Defense power {{def}:.0%},,,
,,,,9,,,,,Defense power {{def}:.0%},,,
,,,,10,,,,,Defense power {{def}:.0%},,,
Grani,5,skchr_grani_2,Never Retreat!,1,,,,,"Reduce attack range, Attack and Defense power +{{atk}:.0%}, Block count +1, attack multiple enemies equal to Block count",,,
,,,,2,,,,,"Reduce attack range, Attack and Defense power +{{atk}:.0%}, Block count +1, attack multiple enemies equal to Block count",,,
,,,,3,,,,,"Reduce attack range, Attack and Defense power +{{atk}:.0%}, Block count +1, attack multiple enemies equal to Block count",,,
,,,,4,,,,,"Reduce attack range, Attack and Defense power +{{atk}:.0%}, Block count +1, attack multiple enemies equal to Block count",,,
,,,,5,,,,,"Reduce attack range, Attack and Defense power +{{atk}:.0%}, Block count +1, attack multiple enemies equal to Block count",,,
,,,,6,,,,,"Reduce attack range, Attack and Defense power +{{atk}:.0%}, Block count +1, attack multiple enemies equal to Block count",,,
,,,,7,,,,,"Reduce attack range, Attack and Defense power +{{atk}:.0%}, Block count +1, attack multiple enemies equal to Block count",,,
,,,,8,,,,,"Reduce attack range, Attack and Defense power +{{atk}:.0%}, Block count +1, attack multiple enemies equal to Block count",,,
,,,,9,,,,,"Reduce attack range, Attack and Defense power +{{atk}:.0%}, Block count +1, attack multiple enemies equal to Block count",,,
,,,,10,,,,,"Reduce attack range, Attack and Defense power +{{atk}:.0%}, Block count +1, attack multiple enemies equal to Block count",,,
Midnight,3,skchr_midn_1,Weapon Enchanting·Type α,1,,,,,"Attack power +{{atk}:.0%}, damage type of normal attack changes to magical",,,
